Acc	Gene_Family	Species	SRR062276_Abundance.RPKs	SRR062301_Abundance.RPKs	SRR062353_Abundance.RPKs	SRR062357_Abundance.RPKs	SRR062371_Abundance.RPKs	SRR062372_Abundance.RPKs	SRR062389_Abundance.RPKs	SRR062396_Abundance.RPKs	SRR062402_Abundance.RPKs	SRR062413_Abundance.RPKs	SRR062415_Abundance.RPKs	SRR062435_Abundance.RPKs	SRR062441_Abundance.RPKs	SRR062462_Abundance.RPKs	SRR1804628_Abundance.RPKs	SRR1804686_Abundance.RPKs	SRR346673_Abundance.RPKs	SRR346681_Abundance.RPKs	SRR513168_Abundance.RPKs	SRR513448_Abundance.RPKs	SRR514180_Abundance.RPKs	SRR514191_Abundance.RPKs	SRR514231_Abundance.RPKs	SRR528155_Abundance.RPKs	SRR528183_Abundance.RPKs	SRR528261_Abundance.RPKs	SRR528300_Abundance.RPKs	SRR528353_Abundance.RPKs	SRR528423_Abundance.RPKs	SRR532006_Abundance.RPKs	SRR532015_Abundance.RPKs	SRR532024_Abundance.RPKs	SRR532040_Abundance.RPKs	SRR532178_Abundance.RPKs	SRR532183_Abundance.RPKs	SRR532190_Abundance.RPKs	SRR532191_Abundance.RPKs	SRR532504_Abundance.RPKs	SRR532507_Abundance.RPKs	SRR533152_Abundance.RPKs	SRR533153_Abundance.RPKs	SRR545546_Abundance.RPKs	SRR638753_Abundance.RPKs	SRR640340_Abundance.RPKs	SRR640357_Abundance.RPKs	SRR640452_Abundance.RPKs	SRR640499_Abundance.RPKs
E4B2R6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000787645	0	0.000357413	0	0	0	0	0.00103458	0.000975159	0	0	0	0	0.00922036	0	0	0
C7Y8C4	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00218325	0.00204823	0.00242605	0.00218618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112689	0.00110601	0.00113895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4GVA8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16548e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090291	0	0	0	0	0	0.0112785	0	0	0
T5LWM6	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00179196	0.00306369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034424	0.00265908	0.00125296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4DGC6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	9.77008e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189703	0.00198378	0.000675642	0.000572394	0	0	0	0	0.00045045	0	0	0	0.00448567	0	0.0020245	0	0	0
F1U780	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081382	0	0.000208143	0	0	0	0	0.000413833	0.000398929	0	0	0	0	0.00724034	0.00281633	0	0
E6D7I1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.42513e-05	0	0	0	0	0	0	0	0	0	0	0.000162671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116822
E3R187	 Transposase_IS116_IS110_IS902_family	g__Lactobacillus.s__Lactobacillus_crispatus	0.00174373	0.00177117	0.00185759	0.00187474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122278	0.0015744	0.00173571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4DH09	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173282	0.00099359	0.00104072	0	0	0	0	0	0	0	0	0.00801013	0	0	0	0	0
Q08GC5	 Transposase_Fragment_	g__Lactobacillus.s__Lactobacillus_crispatus	0.00154506	0.00144411	0.00191441	0.00204164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224609	0.00162905	0.000948518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F1UEV6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448242	0.000488118	0.000713706	0	0	0	0	0	0.0014409	0.000618059	0	0	0	0.0037898	0.00422945	0	0	0
E4DAF7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188782	0	0	0	0	0	0	0	0.000812633	0	0	0	0	0	0	0.0089596	0
W4UBL1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308686	0	0.00228958	0	0	0	0	0.00330822	0	0	0	0.0055513	0	0	0	0	0
K0HDP6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	2.40995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102327	0	0
F1UJA9	 Ribbon_helix_helix_protein_CopG_family	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00400598	0	0	0	0	0	0	0.00450754	0.00291592	0	0	0	0	0	0	0	0
E4E5K5	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	5.17748e-05	9.37571e-05	0	0	0	0	1.92336e-05	0	0	1.84032e-05	2.03923e-05	5.00374e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000930503	0.00101828	0.000617069	0	0	0	0	0	0.000406841	0.000764052	0	0	0.000991937	0.0013386	0.00279376	0	0	0.00224024
E4SI56	 IS4_family_transposase	g__Lactobacillus.s__Lactobacillus_crispatus	0.00133906	0.0013043	0.00106055	0.00116501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137457	0.00332593	0.00176819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3R7B3	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00194882	0.00149756	0.00112689	0.00128844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258611	0.00288516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4HPQ0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000677131	0	0	0.000974287	0	0	0	0	0	0	0	0	0	0	0.00491162	0	0	0.0047594
F3CRA7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112142	0	0	0	0	0
E4F7D8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25734e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315699	0	0	0.00236088	0.00258243	0.002648	0	0.00321838	0
D5H0H2	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0	0.00316336	0.00045251	0.00400963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42592e-05	0.00339668	6.85682e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4HBJ5	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198907	0	0	0	0	0	0	0	0	0	0	0	0	0.00911921	0	0	0	0
E4DEW0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21668e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000558974	0.000363248	0.000220615	0	0	0	0	0	0	0	0	0	0	0	0.00330086	0.00660608	0
U7IK18	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	3.83036e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304003	0.000460311	0.000427958	0	0	0	0	0.000850872	0.0007281	0	0	0	0.00272724	0	0.00553635	0	0
F1VLI6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00313943	0	0	0	0.00773392	0	0	0	0	0
F5TU42	 Exonuclease	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54817e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696791	0	0	0	0	0	0	6.87808e-05	0	0	0.00975146	0	0.000495669	0	0	0
F3CPQ9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462541	0	0	0	0	0.000968546	0.00207346	0	0	0	0.00371777	0	0	0.00373316	0
E4HSU9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000663025	0	0.000319998	0.00199094	0	0	0	0	0.000798626	0.00095396	0	0	0	0.00620882	0	0	0	0
W4JLP5	 Transposase_Fragment_	g__Lactobacillus.s__Lactobacillus_crispatus	0.00100749	0.000967616	0.00118853	0.00152671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284561	0.00121067	0.00206073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F9YZV4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476122	0	0	0	0	0.00597692
D4HFI9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87851e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130833	0	0	0	0	0	0.00196155	0	0	0	0	0	0	0	0.00734307
K0HLG9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000962677	0	0	0	0	0	0	0.0019795	0.00125378	0	0	0.0064081	0	0	0	0	0
D4HF94	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000392815	0	0	0	0	0	0	0.000481718	0	0	0	0	0.00354093	0.00310368	0	0.00302362
E6CBW2	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426836	0	0	0	0	0	0	0	0	0	0	0	0	0.0100626	0	0	0	0
H7G9R3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	9.12792e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993378	0	0.000637398	0.00149127	0	0	0	0	0.0017178	0	0	0	0	0	0	0.00558145	0	0
E4DG50	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119505	0	0	0	0	0	0	0	0.00151318	0	0	0	0	0	0	0.00764843	0
E3R574	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00162209	0.00164461	0.00139053	0.000945199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477715	0.00247156	0.00179242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4F6D9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62831e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000928296	0.000603251	0	0	0	0	0	0.000555142	0	0	0	0	0	0.00358259	0	0.00461156	0
E6C1R3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123784	0	0.00132302	0	0	0	0	0	0	0	0	0	0	0.00394344	0	0	0.00377814	0
E4DFY4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125142	0.0012748	0.000863991	0	0	0	0	0.0008589	0	0	0	0.00311505	0	0.00287283	0	0	0
F1VBM0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151919	0	0	0	0	0	0.000746257	0.000827965	0	0	0	0	0	0	0.00712695	0
E3R685	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00224547	0.00152299	0.00112576	0.000746329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203022	0.00114439	0.00139036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G7U889	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998249	0
F9YZT1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.51609e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111767	0	0	0.00104072	0	0	0	0	0.00157277	0.000362197	0	0	0	0	0	0	0	0.00584108
A8SIB4	 NO_NAME	g__Parvimonas.s__Parvimonas_micra	0	0	0	0	0.00126175	0.00096221	0	0.00146521	0.00169168	0	0.000716243	0.000454483	0.000148118	0.000718114	0	0	0.00132259	0.00117391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G0DUF7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000795629	0.000866409	0.000844552	0	0	0	0	0	0	0	0	0	0	0.00736796	0	0	0	0
F1VEV8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000909291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089596	0
F1UFA8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000675124	0.000438728	0	0	0	0	0	0.000972256	0	0	0	0	0	0.00395481	0.00381459	0	0
D4FFP8	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.00116887	0.00126445	0.00169315	0.00183532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127039	0.00124701	0.00136534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E4FAR7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0087469	0	0
Q6A6X8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000707226	0.00157529	0	0.00104072	0	0	0	0	0	0.00328688	0	0	0	0	0	0	0	0.00309918
E4G8U7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126792	0	0	0	0	0	0	0.00111028	0	0	0	0	0.00397995	0	0	0	0.00343568
G8VAF9	 Regulator_protein	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.57996e-06	1.59074e-06	0	0	0	0	0	0	0	2.41413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85887e-05	0.000233007	0.000272111	0.000102442	0	0	0	0	0.00789739	0	0	0	0	0	0	0	0	0.00114825
E4EV85	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22438e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054871	0	0.000625594	0	0	0	0	0	0.00181496	0	0	0	0	0	0	0	0	0.00667572
G8V7M5	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00356005	0	0	0	0.00606172	0	0	0	0	0
K1MHC7	 Transposase_for_insertion_sequence_element_Fragment_	g__Lactobacillus.s__Lactobacillus_crispatus	0.00134089	0.00118712	0.00166134	0.00116558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000914544	0.00174625	0.00160519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G8VBS1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000519724	0.000683455	0	0	0	0	0	0	0	0	0	0.00369386	0.00468493	0	0	0
F1UFR4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	1.01795e-05	9.63982e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000365248	0.000787645	0.000767774	0	0	0	0	0	0.000517292	0.00199464	0	0	0	0.00511956	0	0	0	0
D4HBC5	 Thiazolylpeptide_type_bacteriocin	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00274749	0	0	0	0	0	0.000877643	0	0	0	0	0	0	0.00591671	0
E4BUU1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000653894	0	0	0	0	0	0	0	0.000365204	0	0	0	0	0.00375951	0	0	0.0047594
E4G8P0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00951879
V2V6W0	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135426	0.00147474	0.0021563	0.000974287	0	0	0	0	0.000711276	0	0	0	0	0	0	0	0	0.00284455
D1YCX6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04064e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086014	0	0	0	0	0	0	0	0	0	0	0	0.00862629	0	0	0	0	0
F1V4M1	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329226	0.00388105	0	0.000863991	0	0	0	0	0	0.00146437	0	0	0	0	0	0	0	0
E4ATC3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000951225	0.00112816	0.000934521	0	0	0	0	0	0	0	0	0	0	0	0	0.00639971	0
G7UA54	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331512	0.000729608	0.000355601	0.000482016	0	0	0	0	0.000930564	0.000461918	0	0	0	0.00303974	0	0.00313245	0	0
E4F825	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	9.01978e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450083	0.0010208	0.000594695	0	0	0	0	0	0.000569898	0	0	0	0	0	0	0.003446	0.00333776
E4HTH7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456005	0	0	0	0	0	0	0.000661193	0.000571652	0	0	0	0.00767933	0	0	0	0
D1PCW5	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135384	0.00137545	0.00128443	0.00135767	0.00152349	0.0014608	0	0	0	0	0.000154117	0.000243203	0.00014441	7.74204e-05	0	0	0.000175301	0.000182873	0	0	0	0	0	0
E4EX04	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000990182	0	0	0	0	0	0	0	0	0	0	0	0.00833756	0	0	0	0
F1VBJ4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000909291	0.00242022	0.000965202	0.000897873	0	0	0	0	0	0.00125378	0	0	0	0.0028807	0	0	0	0
F1VN46	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159126	0	0	0.00326386	0	0	0	0	0.00227608	0.00219411	0	0	0	0	0	0	0	0
E4GYQ2	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17228e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000973949	0	0	0	0	0	0	0	0	0	0	0	0.00833756	0	0	0	0
A5ZI73	 NO_NAME	g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101052	0.00097274	0.000969944	0.000975949	0.00104835	0.000997818	0	0	0	0	0.000442178	0.000530653	0.000639286	0.00048796	0	0	0.000623723	0.000616535	0	0	0	0	0	0
D4W9A9	 NO_NAME	g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000584692	0.000603838	0.000522708	0.000556157	0.000525744	0.000558906	0	0	0	0	0.00104443	0.00093847	0.00099122	0.000959126	0	0	0.000996318	0.00102617	0	0	0	0	0	0
UPI000469B491	 NO_NAME	g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152356	0.000187775	0.00103123	0.00113639	0.00165055	0.00132793	0	0	0	0	0.00166508	0	0	0	0	0	0.000721822	0	0	0	0	0	0	0
F1VMJ6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000636504	0	0.000861011	0	0	0	0	0	0.000529322	0	0	0	0	0	0.00487776	0	0	0.00233643
E6DWV7	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	9.62922e-06	0	0	0	0	0	0	0	0	1.25512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121268	0	0.000447377	0.000346905	0	0	0	0	0.00175374	0.000231301	0	0	0.00179806	0	0.00342158	0	0	0
U7MBL8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00922789	0	0	0
E3R7B9	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000885639	0.00103513	0.00115401	0.00128024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224014	0.00257161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4TS44	 Translation_initiation_factor_2	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039711	0	0	0	0	0	0	0	0.000752938	0	0	0.00443898	0	0	0	0	0
G0DTF4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G8V779	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135096	0	0	0	0	0	0	0	0.0077881
E4DRE8	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341071	0	0	0.000462471	0	0	0	0	0	0	0	0	0.00224284	0	0.00609041	0	0	0
